iter	Passed	Remaining
3248	12479	12648
3249	12484	12645
3250	12488	12642
3251	12492	12638
3252	12497	12635
3253	12501	12632
3254	12506	12629
3255	12510	12625
3256	12515	12622
3257	12519	12619
3258	12523	12615
3259	12527	12612
3260	12531	12608
3261	12535	12605
3262	12540	12602
3263	12546	12600
3264	12551	12597
3265	12555	12594
3266	12561	12591
3267	12568	12591
3268	12573	12589
3269	12580	12588
3270	12584	12584
3271	12589	12581
3272	12593	12578
3273	12597	12574
3274	12602	12571
3275	12606	12567
3276	12610	12564
3277	12615	12561
3278	12619	12557
3279	12623	12554
3280	12627	12550
3281	12632	12547
3282	12635	12543
3283	12639	12539
3284	12644	12536
3285	12649	12533
3286	12653	12530
3287	12657	12526
3288	12662	12523
3289	12667	12520
3290	12671	12517
3291	12676	12514
3292	12680	12511
3293	12685	12507
3294	12689	12504
3295	12693	12501
3296	12698	12498
3297	12703	12495
3298	12708	12492
3299	12712	12489
3300	12717	12486
3301	12723	12484
3302	12730	12484
3303	12735	12480
3304	12739	12477
3305	12744	12474
3306	12748	12470
3307	12753	12467
3308	12757	12464
3309	12762	12461
3310	12768	12459
3311	12774	12458
3312	12780	12456
3313	12786	12454
3314	12791	12452
3315	12796	12449
3316	12801	12446
3317	12805	12442
3318	12810	12439
3319	12815	12437
3320	12820	12434
3321	12826	12432
3322	12830	12428
3323	12835	12426
3324	12840	12423
3325	12847	12422
3326	12852	12419
3327	12858	12418
3328	12862	12414
3329	12867	12411
3330	12873	12409
3331	12877	12406
3332	12881	12402
3333	12886	12399
3334	12891	12396
3335	12895	12392
3336	12899	12389
3337	12903	12385
3338	12908	12382
3339	12912	12378
3340	12916	12375
3341	12921	12372
3342	12926	12369
3343	12930	12365
3344	12935	12363
3345	12941	12361
3346	12945	12357
3347	12950	12354
3348	12955	12352
3349	12960	12348
3350	12964	12345
3351	12969	12342
3352	12974	12339
3353	12978	12336
3354	12982	12332
3355	12987	12329
3356	12993	12327
3357	12997	12323
3358	13002	12320
3359	13006	12317
3360	13010	12313
3361	13014	12310
3362	13018	12306
3363	13022	12302
3364	13026	12298
3365	13030	12294
3366	13033	12290
3367	13037	12286
3368	13041	12282
3369	13045	12278
3370	13049	12275
3371	13052	12270
3372	13056	12267
3373	13060	12263
3374	13064	12259
3375	13068	12255
3376	13072	12251
3377	13075	12247
3378	13079	12243
3379	13083	12239
3380	13087	12235
3381	13092	12232
3382	13096	12229
3383	13100	12225
3384	13103	12221
3385	13108	12217
3386	13112	12213
3387	13115	12209
3388	13119	12205
3389	13123	12201
3390	13126	12197
3391	13131	12194
3392	13134	12190
3393	13138	12186
3394	13142	12182
3395	13145	12177
3396	13149	12173
3397	13152	12169
3398	13156	12165
3399	13160	12161
3400	13164	12157
3401	13167	12153
3402	13172	12150
3403	13175	12146
3404	13179	12142
3405	13184	12139
3406	13188	12135
3407	13192	12132
3408	13197	12128
3409	13200	12124
3410	13204	12120
3411	13208	12116
3412	13212	12113
3413	13216	12109
3414	13219	12104
3415	13224	12101
3416	13228	12097
3417	13232	12094
3418	13236	12090
3419	13240	12086
3420	13244	12082
3421	13247	12078
3422	13252	12075
3423	13256	12071
3424	13260	12068
3425	13265	12064
3426	13269	12061
3427	13274	12058
3428	13278	12054
3429	13282	12051
3430	13286	12047
3431	13290	12043
3432	13296	12041
3433	13300	12037
3434	13304	12033
3435	13307	12029
3436	13311	12025
3437	13316	12022
3438	13319	12018
3439	13323	12014
3440	13328	12011
3441	13332	12007
3442	13335	12003
3443	13340	11999
3444	13344	11996
3445	13348	11992
3446	13352	11988
3447	13355	11984
3448	13360	11981
3449	13364	11977
3450	13367	11973
3451	13371	11969
3452	13376	11966
3453	13380	11962
3454	13383	11958
3455	13387	11954
3456	13391	11950
3457	13395	11947
3458	13399	11943
3459	13403	11939
3460	13407	11935
3461	13411	11931
3462	13415	11927
3463	13418	11923
3464	13422	11919
3465	13426	11916
3466	13430	11912
3467	13434	11908
3468	13438	11904
3469	13441	11900
3470	13445	11896
3471	13449	11892
3472	13453	11888
3473	13457	11884
3474	13460	11880
3475	13464	11876
3476	13467	11871
3477	13471	11867
3478	13474	11863
3479	13478	11859
3480	13481	11855
3481	13485	11851
3482	13490	11847
3483	13493	11843
3484	13497	11839
3485	13500	11835
3486	13503	11830
3487	13507	11826
3488	13510	11822
3489	13514	11818
3490	13517	11814
3491	13521	11809
3492	13525	11805
3493	13528	11801
3494	13532	11797
3495	13536	11793
3496	13540	11790
3497	13543	11785
3498	13547	11781
3499	13550	11777
3500	13554	11773
3501	13558	11769
3502	13561	11765
3503	13565	11761
3504	13569	11757
3505	13572	11753
3506	13576	11748
3507	13579	11744
3508	13583	11740
3509	13586	11736
3510	13590	11732
3511	13594	11728
3512	13597	11724
3513	13601	11720
3514	13605	11716
3515	13609	11712
3516	13613	11708
3517	13616	11704
3518	13620	11701
3519	13624	11697
3520	13628	11692
3521	13631	11688
3522	13635	11685
3523	13639	11681
3524	13643	11676
3525	13646	11672
3526	13650	11668
3527	13653	11664
3528	13657	11660
3529	13661	11656
3530	13665	11652
3531	13668	11648
3532	13671	11644
3533	13675	11639
3534	13679	11636
3535	13683	11632
3536	13688	11629
3537	13691	11625
3538	13695	11621
3539	13699	11617
3540	13703	11613
3541	13706	11609
3542	13710	11605
3543	13715	11602
3544	13718	11597
3545	13722	11593
3546	13725	11589
3547	13728	11585
3548	13732	11581
3549	13736	11577
3550	13739	11572
3551	13742	11568
3552	13747	11564
3553	13750	11561
3554	13754	11556
3555	13757	11552
3556	13761	11548
3557	13765	11544
3558	13769	11540
3559	13773	11537
3560	13776	11533
3561	13780	11529
3562	13784	11525
3563	13789	11521
3564	13792	11517
3565	13796	11514
3566	13801	11510
3567	13804	11506
3568	13808	11502
3569	13812	11498
3570	13816	11495
3571	13822	11492
3572	13825	11488
3573	13830	11485
3574	13834	11481
3575	13838	11477
3576	13841	11473
3577	13846	11469
3578	13850	11466
3579	13854	11463
3580	13858	11459
3581	13863	11455
3582	13867	11452
3583	13871	11448
3584	13874	11444
3585	13878	11440
3586	13883	11437
3587	13887	11433
3588	13890	11429
3589	13895	11425
3590	13898	11421
3591	13902	11418
3592	13906	11413
3593	13911	11410
3594	13914	11406
3595	13919	11403
3596	13922	11399
3597	13927	11396
3598	13932	11392
3599	13936	11389
3600	13940	11385
3601	13946	11383
3602	13950	11379
3603	13954	11375
3604	13958	11372
3605	13962	11368
3606	13966	11364
3607	13970	11360
3608	13975	11358
3609	13979	11354
3610	13983	11350
3611	13987	11346
3612	13991	11342
3613	13995	11339
3614	13999	11335
3615	14002	11330
3616	14008	11328
3617	14012	11324
3618	14016	11320
3619	14019	11316
3620	14024	11313
3621	14029	11310
3622	14032	11305
3623	14037	11302
3624	14041	11299
3625	14045	11295
3626	14049	11291
3627	14052	11287
3628	14056	11283
3629	14059	11278
3630	14063	11274
3631	14067	11270
3632	14071	11267
3633	14074	11262
3634	14078	11258
3635	14082	11255
3636	14086	11251
3637	14089	11246
3638	14093	11242
3639	14096	11238
3640	14100	11234
3641	14104	11230
3642	14107	11226
3643	14110	11222
3644	14114	11217
3645	14117	11213
3646	14121	11209
3647	14125	11205
3648	14128	11201
3649	14132	11197
3650	14136	11193
3651	14140	11189
3652	14143	11185
3653	14147	11181
3654	14150	11177
3655	14154	11173
3656	14158	11169
3657	14161	11165
3658	14164	11160
3659	14168	11156
3660	14171	11152
3661	14175	11148
3662	14178	11144
3663	14182	11139
3664	14185	11135
3665	14189	11131
3666	14192	11127
3667	14195	11123
3668	14199	11118
3669	14202	11114
3670	14206	11110
3671	14209	11106
3672	14213	11101
3673	14216	11097
3674	14219	11093
3675	14223	11089
3676	14227	11085
3677	14230	11081
3678	14234	11077
3679	14237	11072
3680	14241	11069
3681	14244	11064
3682	14248	11060
3683	14252	11056
3684	14256	11053
3685	14259	11048
3686	14263	11044
3687	14266	11040
3688	14271	11036
3689	14274	11032
3690	14277	11028
3691	14281	11024
3692	14285	11020
3693	14288	11016
3694	14292	11012
3695	14295	11007
3696	14299	11003
3697	14302	10999
3698	14306	10995
3699	14309	10991
3700	14312	10986
3701	14316	10982
3702	14319	10978
3703	14323	10974
3704	14326	10970
3705	14330	10966
3706	14333	10962
3707	14337	10957
3708	14340	10953
3709	14344	10949
3710	14348	10945
3711	14351	10941
3712	14355	10937
3713	14358	10933
3714	14361	10928
3715	14365	10924
3716	14368	10920
3717	14372	10916
3718	14375	10912
3719	14378	10907
3720	14382	10904
3721	14386	10900
3722	14390	10896
3723	14393	10891
3724	14397	10887
3725	14400	10883
3726	14403	10879
3727	14407	10875
3728	14411	10871
3729	14414	10867
3730	14418	10863
3731	14422	10859
3732	14425	10854
3733	14428	10850
3734	14432	10846
3735	14436	10842
3736	14439	10838
3737	14442	10834
3738	14446	10830
3739	14450	10826
3740	14454	10822
3741	14457	10818
3742	14461	10814
3743	14464	10809
3744	14468	10805
3745	14471	10801
3746	14474	10797
3747	14478	10793
3748	14482	10789
3749	14486	10785
3750	14489	10781
3751	14493	10777
3752	14496	10773
3753	14500	10768
3754	14503	10764
3755	14506	10760
3756	14510	10756
3757	14513	10752
3758	14517	10748
3759	14520	10743
3760	14524	10739
3761	14528	10735
3762	14531	10731
3763	14535	10727
3764	14538	10723
3765	14542	10719
3766	14545	10715
3767	14549	10710
3768	14552	10706
3769	14556	10703
3770	14559	10698
3771	14563	10695
3772	14567	10691
3773	14571	10687
3774	14574	10683
3775	14578	10678
3776	14581	10674
3777	14585	10670
3778	14588	10666
3779	14591	10662
3780	14595	10658
3781	14599	10654
3782	14602	10650
3783	14606	10645
3784	14609	10641
3785	14613	10637
3786	14616	10633
3787	14619	10628
3788	14623	10624
3789	14626	10620
3790	14630	10616
3791	14633	10612
3792	14636	10608
3793	14640	10603
3794	14643	10599
3795	14646	10595
3796	14650	10591
3797	14653	10587
3798	14657	10583
3799	14661	10579
3800	14664	10575
3801	14668	10570
3802	14671	10566
3803	14675	10563
3804	14679	10559
3805	14683	10555
3806	14686	10550
3807	14689	10546
3808	14692	10542
3809	14696	10538
3810	14699	10533
3811	14702	10529
3812	14706	10525
3813	14710	10521
3814	14713	10517
3815	14716	10513
3816	14720	10509
3817	14724	10505
3818	14727	10500
3819	14731	10496
3820	14734	10492
3821	14737	10488
3822	14741	10484
3823	14744	10480
3824	14748	10476
3825	14751	10472
3826	14755	10467
3827	14758	10463
3828	14762	10459
3829	14765	10455
3830	14769	10451
3831	14772	10447
3832	14775	10443
3833	14779	10438
3834	14782	10434
3835	14786	10430
3836	14789	10426
3837	14793	10422
3838	14796	10418
3839	14800	10414
3840	14804	10410
3841	14807	10406
3842	14810	10401
3843	14814	10397
3844	14817	10393
3845	14821	10389
3846	14824	10385
3847	14828	10381
3848	14831	10377
3849	14835	10373
3850	14838	10368
3851	14842	10364
3852	14845	10360
3853	14849	10356
3854	14852	10352
3855	14856	10348
3856	14860	10344
3857	14863	10340
3858	14867	10336
3859	14871	10332
3860	14875	10329
3861	14879	10325
3862	14882	10321
3863	14886	10317
3864	14889	10313
3865	14893	10309
3866	14897	10305
3867	14901	10301
3868	14906	10298
3869	14909	10294
3870	14913	10290
3871	14916	10286
3872	14921	10282
3873	14925	10279
3874	14929	10275
3875	14932	10271
3876	14937	10267
3877	14941	10264
3878	14944	10259
3879	14948	10255
3880	14952	10252
3881	14957	10248
3882	14960	10244
3883	14964	10240
3884	14970	10238
3885	14973	10234
3886	14977	10230
3887	14981	10226
3888	14985	10223
3889	14990	10219
3890	14994	10215
3891	14997	10211
3892	15002	10208
3893	15007	10205
3894	15010	10201
3895	15014	10197
3896	15019	10194
3897	15023	10190
3898	15027	10186
3899	15030	10182
3900	15035	10179
3901	15039	10175
3902	15042	10171
3903	15046	10167
3904	15050	10163
3905	15054	10159
3906	15058	10155
3907	15062	10151
3908	15065	10147
3909	15069	10144
3910	15074	10141
3911	15078	10137
3912	15082	10133
3913	15086	10129
3914	15089	10125
3915	15093	10121
3916	15096	10117
3917	15100	10113
3918	15104	10109
3919	15107	10104
3920	15111	10100
3921	15114	10096
3922	15118	10093
3923	15122	10089
3924	15126	10085
3925	15130	10081
3926	15134	10077
3927	15138	10074
3928	15142	10070
3929	15145	10066
3930	15149	10062
3931	15153	10058
3932	15157	10054
3933	15160	10050
3934	15164	10046
3935	15168	10042
3936	15171	10038
3937	15175	10034
3938	15178	10030
3939	15182	10026
3940	15186	10022
3941	15189	10018
3942	15192	10014
3943	15198	10011
3944	15202	10007
3945	15205	10003
3946	15209	9999
3947	15213	9996
3948	15217	9992
3949	15220	9987
3950	15224	9983
3951	15227	9979
3952	15230	9975
3953	15234	9971
3954	15237	9967
3955	15241	9963
3956	15244	9958
3957	15247	9954
3958	15251	9950
3959	15254	9946
3960	15257	9942
3961	15261	9937
3962	15264	9933
3963	15268	9929
3964	15271	9925
3965	15275	9921
3966	15278	9917
3967	15281	9913
3968	15285	9909
3969	15288	9904
3970	15292	9900
3971	15295	9896
3972	15298	9892
3973	15302	9888
3974	15305	9884
3975	15308	9879
3976	15312	9875
3977	15315	9871
3978	15318	9867
3979	15322	9863
3980	15325	9859
3981	15329	9855
3982	15332	9850
3983	15335	9846
3984	15338	9842
3985	15342	9838
3986	15345	9834
3987	15349	9830
3988	15352	9825
3989	15355	9821
3990	15359	9817
3991	15362	9813
3992	15366	9809
3993	15369	9805
3994	15372	9800
3995	15376	9796
3996	15380	9792
3997	15383	9788
3998	15386	9784
3999	15389	9780
4000	15393	9776
4001	15396	9771
4002	15399	9767
4003	15403	9763
4004	15406	9759
4005	15409	9755
4006	15412	9750
4007	15416	9746
4008	15419	9742
4009	15423	9738
4010	15426	9734
4011	15430	9730
4012	15433	9726
4013	15436	9721
4014	15439	9717
4015	15443	9713
4016	15446	9709
4017	15449	9705
4018	15452	9700
4019	15456	9696
4020	15459	9692
4021	15462	9688
4022	15466	9684
4023	15470	9680
4024	15474	9676
4025	15477	9672
4026	15481	9668
4027	15484	9664
4028	15488	9660
4029	15491	9656
4030	15495	9652
4031	15498	9648
4032	15502	9644
4033	15506	9640
4034	15510	9636
4035	15514	9632
4036	15517	9628
4037	15521	9624
4038	15524	9620
4039	15528	9616
4040	15531	9612
4041	15535	9608
4042	15538	9604
4043	15542	9600
4044	15545	9596
4045	15549	9592
4046	15552	9588
4047	15556	9584
4048	15559	9580
4049	15562	9575
4050	15566	9571
4051	15569	9567
4052	15573	9564
4053	15577	9560
4054	15580	9555
4055	15584	9551
4056	15587	9547
4057	15591	9543
4058	15594	9539
4059	15598	9535
4060	15601	9531
4061	15605	9527
4062	15609	9523
4063	15612	9519
4064	15616	9516
4065	15620	9512
4066	15624	9508
4067	15628	9504
4068	15632	9500
4069	15636	9496
4070	15640	9493
4071	15643	9489
4072	15647	9485
4073	15651	9481
4074	15654	9477
4075	15658	9473
4076	15662	9469
4077	15665	9465
4078	15671	9462
4079	15675	9459
4080	15679	9455
4081	15683	9451
4082	15687	9447
4083	15690	9443
4084	15694	9439
4085	15698	9435
4086	15703	9432
4087	15706	9428
4088	15710	9424
4089	15714	9420
4090	15718	9417
4091	15722	9413
4092	15726	9409
4093	15729	9405
4094	15733	9401
4095	15737	9397
4096	15741	9394
4097	15745	9390
4098	15748	9386
4099	15752	9382
4100	15756	9378
4101	15759	9374
4102	15763	9370
4103	15766	9366
4104	15770	9362
4105	15773	9358
4106	15777	9354
4107	15780	9350
4108	15784	9346
4109	15787	9342
4110	15791	9337
4111	15794	9333
4112	15797	9329
4113	15801	9325
4114	15805	9321
4115	15809	9318
4116	15812	9313
4117	15816	9310
4118	15820	9306
4119	15824	9302
4120	15827	9298
4121	15831	9294
4122	15835	9290
4123	15838	9286
4124	15842	9282
4125	15845	9278
4126	15849	9274
4127	15852	9270
4128	15855	9266
4129	15859	9262
4130	15862	9258
4131	15866	9253
4132	15870	9250
4133	15873	9246
4134	15877	9242
4135	15880	9238
4136	15884	9234
4137	15887	9229
4138	15890	9225
4139	15894	9221
4140	15897	9217
4141	15900	9213
4142	15904	9209
4143	15907	9205
4144	15911	9201
4145	15914	9197
4146	15917	9192
4147	15921	9188
4148	15924	9184
4149	15928	9180
4150	15931	9176
4151	15935	9172
4152	15938	9168
4153	15941	9164
4154	15944	9160
4155	15948	9156
4156	15951	9151
4157	15954	9147
4158	15958	9143
4159	15961	9139
4160	15965	9135
4161	15968	9131
4162	15972	9127
4163	15975	9123
4164	15979	9119
4165	15982	9115
4166	15986	9111
4167	15989	9107
4168	15993	9103
4169	15996	9099
4170	15999	9095
4171	16003	9091
4172	16006	9086
4173	16010	9082
4174	16013	9078
4175	16016	9074
4176	16019	9070
4177	16023	9066
4178	16026	9062
4179	16030	9058
4180	16033	9054
4181	16036	9049
4182	16039	9045
4183	16043	9041
4184	16046	9037
4185	16050	9033
4186	16053	9029
4187	16057	9025
4188	16060	9021
4189	16063	9017
4190	16067	9013
4191	16071	9009
4192	16074	9005
4193	16077	9001
4194	16081	8997
4195	16084	8992
4196	16088	8988
4197	16091	8984
4198	16095	8981
4199	16098	8976
4200	16102	8972
4201	16105	8968
4202	16108	8964
4203	16112	8960
4204	16115	8956
4205	16119	8952
4206	16122	8948
4207	16126	8944
4208	16129	8940
4209	16133	8936
4210	16136	8932
4211	16140	8928
4212	16143	8924
4213	16147	8920
4214	16150	8916
4215	16154	8912
4216	16157	8908
4217	16160	8904
4218	16164	8899
4219	16167	8895
4220	16170	8891
4221	16174	8887
4222	16177	8883
4223	16180	8879
4224	16184	8875
4225	16187	8871
4226	16191	8867
4227	16194	8863
4228	16197	8859
4229	16200	8854
4230	16203	8850
4231	16207	8846
4232	16210	8842
4233	16214	8838
4234	16217	8834
4235	16221	8830
4236	16224	8826
4237	16227	8822
4238	16231	8818
4239	16234	8814
4240	16237	8809
4241	16241	8805
4242	16244	8801
4243	16248	8797
4244	16251	8793
4245	16255	8789
4246	16258	8785
4247	16261	8781
4248	16266	8778
4249	16270	8774
4250	16273	8770
4251	16277	8766
4252	16280	8762
4253	16284	8758
4254	16288	8754
4255	16291	8750
4256	16295	8746
4257	16298	8742
4258	16301	8738
4259	16305	8734
4260	16309	8730
4261	16313	8726
4262	16317	8723
4263	16321	8719
4264	16324	8715
4265	16329	8712
4266	16333	8708
4267	16336	8704
4268	16340	8700
4269	16344	8696
4270	16348	8692
4271	16353	8689
4272	16357	8686
4273	16361	8682
4274	16365	8678
4275	16370	8675
4276	16374	8671
4277	16377	8667
4278	16381	8663
4279	16386	8660
4280	16389	8656
4281	16393	8652
4282	16397	8648
4283	16402	8645
4284	16406	8641
4285	16410	8637
4286	16414	8634
4287	16418	8630
4288	16422	8626
4289	16426	8622
4290	16431	8619
4291	16436	8616
4292	16440	8612
4293	16444	8609
4294	16448	8605
4295	16452	8601
4296	16456	8597
4297	16459	8593
4298	16465	8590
4299	16469	8586
4300	16473	8583
4301	16476	8579
4302	16480	8575
4303	16483	8571
4304	16487	8567
4305	16491	8563
4306	16494	8559
4307	16498	8555
4308	16502	8551
4309	16505	8547
4310	16509	8543
4311	16512	8539
4312	16516	8535
4313	16520	8531
4314	16523	8528
4315	16527	8523
4316	16531	8520
4317	16534	8516
4318	16538	8512
4319	16542	8508
4320	16545	8504
4321	16549	8500
4322	16553	8496
4323	16556	8492
4324	16560	8488
4325	16563	8484
4326	16567	8480
4327	16570	8476
4328	16574	8472
4329	16578	8468
4330	16581	8465
4331	16585	8461
4332	16588	8457
4333	16592	8453
4334	16595	8449
4335	16599	8445
4336	16602	8441
4337	16606	8437
4338	16609	8433
4339	16613	8429
4340	16616	8425
4341	16620	8421
4342	16623	8417
4343	16626	8412
4344	16630	8408
4345	16633	8404
4346	16637	8400
4347	16640	8396
4348	16643	8392
4349	16647	8388
4350	16650	8384
4351	16653	8380
4352	16656	8376
4353	16659	8372
4354	16663	8368
4355	16667	8364
4356	16670	8360
4357	16674	8356
4358	16677	8352
4359	16680	8347
4360	16684	8343
4361	16687	8339
4362	16690	8335
4363	16694	8331
4364	16697	8327
4365	16701	8323
4366	16704	8319
4367	16707	8315
4368	16711	8311
4369	16714	8307
4370	16717	8303
4371	16721	8299
4372	16724	8295
4373	16727	8291
4374	16731	8287
4375	16734	8283
4376	16737	8279
4377	16741	8275
4378	16744	8271
4379	16748	8267
4380	16753	8263
4381	16756	8259
4382	16760	8255
4383	16763	8251
4384	16766	8247
4385	16770	8243
4386	16773	8239
4387	16776	8235
4388	16780	8231
4389	16783	8227
4390	16787	8223
4391	16790	8219
4392	16793	8215
4393	16797	8211
4394	16800	8207
4395	16803	8203
4396	16807	8199
4397	16810	8195
4398	16814	8191
4399	16817	8187
4400	16820	8183
4401	16824	8179
4402	16827	8175
4403	16831	8170
4404	16834	8166
4405	16838	8162
4406	16841	8158
4407	16844	8154
4408	16848	8150
4409	16851	8146
4410	16854	8142
4411	16858	8138
4412	16862	8135
4413	16866	8131
4414	16869	8127
4415	16873	8123
4416	16876	8119
4417	16879	8115
4418	16883	8111
4419	16886	8107
4420	16890	8103
4421	16893	8099
4422	16896	8095
4423	16900	8090
4424	16903	8086
4425	16906	8082
4426	16910	8078
4427	16913	8074
4428	16917	8070
4429	16920	8066
4430	16924	8062
4431	16927	8058
4432	16930	8054
4433	16934	8050
4434	16937	8046
4435	16941	8042
4436	16944	8038
4437	16947	8034
4438	16951	8030
4439	16954	8026
4440	16957	8022
4441	16961	8018
4442	16964	8014
4443	16967	8010
4444	16971	8006
4445	16974	8002
4446	16978	7998
4447	16981	7994
4448	16984	7990
4449	16988	7986
4450	16991	7982
4451	16994	7978
4452	16998	7974
4453	17002	7970
4454	17005	7966
4455	17008	7962
4456	17012	7958
4457	17015	7954
4458	17019	7950
4459	17022	7946
4460	17026	7942
4461	17029	7938
4462	17032	7934
4463	17036	7930
4464	17039	7926
4465	17043	7922
4466	17046	7918
4467	17049	7914
4468	17053	7910
4469	17056	7906
4470	17060	7902
4471	17063	7898
4472	17067	7894
4473	17070	7890
4474	17073	7886
4475	17077	7882
4476	17080	7878
4477	17084	7874
4478	17088	7870
4479	17091	7866
4480	17094	7862
4481	17098	7858
4482	17101	7854
4483	17105	7850
4484	17108	7846
4485	17111	7842
4486	17115	7838
4487	17118	7834
4488	17121	7830
4489	17125	7826
4490	17128	7822
4491	17131	7818
4492	17135	7814
4493	17138	7810
4494	17141	7806
4495	17145	7802
4496	17148	7798
4497	17151	7794
4498	17154	7790
4499	17158	7785
4500	17161	7781
4501	17164	7777
4502	17168	7773
4503	17171	7769
4504	17174	7765
4505	17178	7761
4506	17181	7757
4507	17185	7753
4508	17188	7749
4509	17191	7745
4510	17195	7741
4511	17198	7737
4512	17201	7733
4513	17205	7729
4514	17208	7725
4515	17212	7721
4516	17215	7717
4517	17218	7713
4518	17221	7709
4519	17225	7705
4520	17228	7701
4521	17231	7697
4522	17235	7693
4523	17238	7689
4524	17241	7685
4525	17245	7681
4526	17248	7677
4527	17251	7673
4528	17255	7669
4529	17259	7665
4530	17262	7661
4531	17266	7657
4532	17269	7653
4533	17273	7649
4534	17276	7645
4535	17279	7641
4536	17283	7637
4537	17286	7633
4538	17290	7629
4539	17293	7625
4540	17296	7621
4541	17300	7617
4542	17303	7613
4543	17306	7609
4544	17310	7605
4545	17313	7601
4546	17317	7597
4547	17320	7593
4548	17323	7589
4549	17327	7585
4550	17330	7581
4551	17334	7577
4552	17337	7574
4553	17341	7570
4554	17344	7566
4555	17348	7562
4556	17351	7558
4557	17355	7554
4558	17358	7550
4559	17362	7546
4560	17365	7542
4561	17369	7538
4562	17372	7534
4563	17376	7530
4564	17379	7526
4565	17383	7522
4566	17386	7518
4567	17390	7514
4568	17393	7510
4569	17397	7506
4570	17400	7503
4571	17403	7499
4572	17407	7495
4573	17410	7491
4574	17414	7487
4575	17417	7483
4576	17420	7479
4577	17424	7475
4578	17427	7471
4579	17430	7466
4580	17433	7462
4581	17437	7458
4582	17440	7454
4583	17443	7450
4584	17447	7446
4585	17450	7442
4586	17454	7439
4587	17458	7435
4588	17461	7431
4589	17464	7427
4590	17468	7423
4591	17471	7419
4592	17474	7415
4593	17478	7411
4594	17481	7407
4595	17484	7403
4596	17488	7399
4597	17491	7395
4598	17494	7391
4599	17498	7387
4600	17501	7383
4601	17504	7379
4602	17507	7375
4603	17511	7371
4604	17514	7367
4605	17517	7363
4606	17520	7359
4607	17524	7355
4608	17528	7351
4609	17531	7347
4610	17534	7343
4611	17538	7339
4612	17541	7335
4613	17545	7331
4614	17548	7327
4615	17552	7323
4616	17555	7319
4617	17559	7315
4618	17562	7311
4619	17566	7307
4620	17569	7304
4621	17573	7300
4622	17576	7296
4623	17580	7292
4624	17583	7288
4625	17587	7284
4626	17590	7280
4627	17593	7276
4628	17597	7272
4629	17600	7268
4630	17604	7264
4631	17607	7260
4632	17610	7256
4633	17614	7252
4634	17617	7248
4635	17621	7244
4636	17624	7240
4637	17627	7236
4638	17631	7232
4639	17634	7228
4640	17637	7224
4641	17641	7220
4642	17644	7216
4643	17648	7212
4644	17651	7208
4645	17655	7204
4646	17658	7201
4647	17662	7197
4648	17665	7193
4649	17668	7189
4650	17672	7185
4651	17675	7181
4652	17679	7177
4653	17682	7173
4654	17685	7169
4655	17689	7165
4656	17692	7161
4657	17695	7157
4658	17698	7153
4659	17702	7149
4660	17705	7145
4661	17709	7141
4662	17713	7137
4663	17716	7133
4664	17719	7129
4665	17723	7125
4666	17727	7122
4667	17730	7118
4668	17733	7114
4669	17737	7110
4670	17740	7106
4671	17743	7102
4672	17747	7098
4673	17750	7094
4674	17753	7090
4675	17756	7086
4676	17760	7082
4677	17763	7078
4678	17767	7074
4679	17770	7070
4680	17773	7066
4681	17776	7062
4682	17780	7058
4683	17783	7054
4684	17786	7050
4685	17790	7046
4686	17793	7042
4687	17796	7038
4688	17800	7034
4689	17803	7030
4690	17806	7026
4691	17810	7022
4692	17813	7018
4693	17817	7014
4694	17820	7010
4695	17823	7006
4696	17827	7002
4697	17830	6998
4698	17834	6994
4699	17837	6990
4700	17841	6986
4701	17844	6982
4702	17847	6978
4703	17851	6975
4704	17856	6971
4705	17859	6967
4706	17862	6963
4707	17865	6959
4708	17869	6955
4709	17872	6951
4710	17875	6947
4711	17879	6943
4712	17882	6939
4713	17885	6935
4714	17889	6931
4715	17892	6927
4716	17896	6924
4717	17899	6920
4718	17902	6916
4719	17906	6912
4720	17909	6908
4721	17913	6904
4722	17916	6900
4723	17919	6896
4724	17923	6892
4725	17926	6888
4726	17929	6884
4727	17932	6880
4728	17936	6876
4729	17939	6872
4730	17943	6868
4731	17946	6864
4732	17949	6860
4733	17953	6856
4734	17956	6852
4735	17960	6848
4736	17963	6844
4737	17967	6840
4738	17970	6836
4739	17973	6833
4740	17977	6829
4741	17980	6825
4742	17984	6821
4743	17987	6817
4744	17990	6813
4745	17994	6809
4746	17998	6805
4747	18001	6801
4748	18005	6797
4749	18008	6793
4750	18011	6789
4751	18015	6785
4752	18018	6782
4753	18021	6778
4754	18025	6774
4755	18028	6770
4756	18031	6766
4757	18034	6762
4758	18038	6758
4759	18041	6754
4760	18044	6750
4761	18048	6746
4762	18052	6742
4763	18055	6738
4764	18058	6734
4765	18062	6730
4766	18065	6726
4767	18068	6722
4768	18071	6718
4769	18074	6714
4770	18077	6710
4771	18081	6706
4772	18084	6702
4773	18088	6698
4774	18091	6694
4775	18094	6690
4776	18097	6686
4777	18100	6682
4778	18104	6678
4779	18107	6674
4780	18110	6670
4781	18113	6666
4782	18116	6662
4783	18120	6658
4784	18123	6654
4785	18127	6650
4786	18130	6646
4787	18133	6642
4788	18137	6639
4789	18140	6635
4790	18144	6631
4791	18147	6627
4792	18150	6623
4793	18154	6619
4794	18157	6615
4795	18161	6611
4796	18164	6607
4797	18167	6603
4798	18171	6599
4799	18175	6596
4800	18178	6592
4801	18182	6588
