iter	RMSE
3219	2064.487537
3220	2064.415367
3221	2064.21545
3222	2064.087328
3223	2064.01538
3224	2063.985737
3225	2063.883406
3226	2063.80805
3227	2063.730895
3228	2063.624009
3229	2063.541313
3230	2063.434264
3231	2063.215962
3232	2063.017407
3233	2062.845243
3234	2062.676614
3235	2062.612246
3236	2062.441035
3237	2062.263748
3238	2062.142808
3239	2062.015703
3240	2061.987727
3241	2061.913976
3242	2061.823023
3243	2061.657498
3244	2061.426124
3245	2061.398303
3246	2061.128963
3247	2060.956875
3248	2060.85798
3249	2060.683808
3250	2060.467037
3251	2060.231238
3252	2060.181265
3253	2059.990937
3254	2059.867059
3255	2059.837711
3256	2059.668246
3257	2059.554151
3258	2059.486447
3259	2059.410029
3260	2059.335258
3261	2059.155914
3262	2058.958459
3263	2058.77681
3264	2058.616572
3265	2058.364316
3266	2058.165105
3267	2058.039728
3268	2057.795095
3269	2057.563796
3270	2057.534554
3271	2057.407753
3272	2057.222454
3273	2057.106567
3274	2057.004559
3275	2056.938456
3276	2056.814294
3277	2056.614871
3278	2056.497211
3279	2056.432229
3280	2056.299473
3281	2056.09185
3282	2055.982129
3283	2055.881527
3284	2055.780035
3285	2055.665875
3286	2055.636766
3287	2055.607733
3288	2055.453737
3289	2055.307155
3290	2055.161544
3291	2054.926901
3292	2054.750972
3293	2054.676029
3294	2054.495113
3295	2054.358417
3296	2054.290836
3297	2054.221661
3298	2054.107011
3299	2054.079662
3300	2053.904127
3301	2053.760703
3302	2053.652058
3303	2053.561679
3304	2053.468933
3305	2053.305519
3306	2053.198604
3307	2053.03129
3308	2052.970424
3309	2052.756627
3310	2052.637214
3311	2052.486341
3312	2052.281334
3313	2052.128048
3314	2051.978635
3315	2051.887377
3316	2051.680572
3317	2051.526511
3318	2051.397089
3319	2051.321917
3320	2051.091074
3321	2051.062235
3322	2051.035177
3323	2050.970489
3324	2050.851654
3325	2050.822542
3326	2050.722365
3327	2050.642822
3328	2050.532935
3329	2050.363299
3330	2050.220886
3331	2050.13027
3332	2050.040164
3333	2049.995239
3334	2049.83361
3335	2049.746668
3336	2049.717983
3337	2049.689415
3338	2049.509296
3339	2049.406671
3340	2049.362975
3341	2049.158826
3342	2049.014393
3343	2048.986021
3344	2048.853068
3345	2048.767434
3346	2048.70562
3347	2048.490467
3348	2048.353315
3349	2048.250776
3350	2048.074882
3351	2048.046588
3352	2048.004403
3353	2047.976171
3354	2047.761808
3355	2047.551466
3356	2047.471609
3357	2047.308108
3358	2047.219954
3359	2047.127276
3360	2046.982796
3361	2046.782513
3362	2046.701314
3363	2046.574765
3364	2046.484852
3365	2046.250967
3366	2046.149371
3367	2045.990523
3368	2045.937933
3369	2045.846055
3370	2045.611867
3371	2045.583717
3372	2045.419201
3373	2045.267615
3374	2045.106543
3375	2045.078567
3376	2044.899089
3377	2044.64522
3378	2044.535832
3379	2044.411474
3380	2044.315576
3381	2044.221544
3382	2044.092984
3383	2043.937293
3384	2043.880754
3385	2043.688003
3386	2043.500625
3387	2043.472712
3388	2043.431083
3389	2043.255102
3390	2043.063908
3391	2042.807565
3392	2042.779761
3393	2042.736041
3394	2042.653578
3395	2042.592241
3396	2042.476089
3397	2042.278699
3398	2042.140669
3399	2042.087056
3400	2042.005794
3401	2041.865838
3402	2041.768255
3403	2041.53283
3404	2041.393274
3405	2041.318453
3406	2041.251434
3407	2041.136746
3408	2041.011076
3409	2040.908574
3410	2040.851126
3411	2040.700238
3412	2040.542543
3413	2040.390676
3414	2040.362931
3415	2040.243541
3416	2040.159835
3417	2040.078711
3418	2039.956742
3419	2039.755998
3420	2039.654372
3421	2039.626744
3422	2039.599222
3423	2039.492929
3424	2039.351432
3425	2039.197297
3426	2039.104126
3427	2039.001509
3428	2038.942088
3429	2038.727039
3430	2038.484541
3431	2038.390852
3432	2038.252958
3433	2038.068726
3434	2038.042551
3435	2037.998402
3436	2037.957875
3437	2037.888411
3438	2037.814822
3439	2037.745594
3440	2037.684573
3441	2037.587319
3442	2037.488024
3443	2037.462058
3444	2037.434785
3445	2037.316275
3446	2037.121447
3447	2037.005914
3448	2036.868485
3449	2036.824783
3450	2036.616922
3451	2036.560646
3452	2036.456206
3453	2036.399367
3454	2036.194996
3455	2036.13832
3456	2035.982169
3457	2035.788061
3458	2035.532809
3459	2035.49074
3460	2035.463572
3461	2035.403732
3462	2035.352126
3463	2035.236088
3464	2035.209016
3465	2035.056052
3466	2034.867686
3467	2034.669739
3468	2034.608098
3469	2034.463815
3470	2034.42264
3471	2034.382047
3472	2034.283633
3473	2034.197579
3474	2034.099586
3475	2034.047207
3476	2034.02022
3477	2033.980402
3478	2033.921515
3479	2033.864837
3480	2033.799848
3481	2033.749851
3482	2033.649689
3483	2033.586794
3484	2033.548263
3485	2033.511739
3486	2033.440201
3487	2033.38892
3488	2033.241273
3489	2033.03981
3490	2032.962401
3491	2032.903877
3492	2032.755537
3493	2032.656699
3494	2032.568967
3495	2032.391395
3496	2032.265455
3497	2032.20125
3498	2032.037637
3499	2031.870692
3500	2031.602831
3501	2031.558972
3502	2031.477893
3503	2031.307638
3504	2031.249857
3505	2031.12874
3506	2031.103052
3507	2031.076216
3508	2030.935368
3509	2030.844653
3510	2030.777903
3511	2030.720708
3512	2030.588492
3513	2030.46322
3514	2030.358996
3515	2030.258687
3516	2030.129987
3517	2029.970472
3518	2029.852368
3519	2029.773968
3520	2029.747211
3521	2029.631772
3522	2029.465082
3523	2029.386853
3524	2029.360193
3525	2029.182938
3526	2029.02991
3527	2029.003311
3528	2028.742077
3529	2028.594002
3530	2028.489473
3531	2028.451595
3532	2028.375255
3533	2028.259244
3534	2028.084035
3535	2027.993492
3536	2027.881711
3537	2027.744846
3538	2027.631896
3539	2027.451955
3540	2027.234324
3541	2027.207836
3542	2027.034985
3543	2026.965257
3544	2026.867415
3545	2026.761532
3546	2026.672099
3547	2026.564488
3548	2026.346874
3549	2026.320509
3550	2026.266201
3551	2026.176842
3552	2026.097365
3553	2026.030958
3554	2025.933577
3555	2025.843116
3556	2025.647458
3557	2025.621131
3558	2025.545364
3559	2025.401835
3560	2025.282346
3561	2025.18282
3562	2025.156579
3563	2024.872505
3564	2024.767351
3565	2024.669168
3566	2024.476073
3567	2024.449935
3568	2024.391531
3569	2024.292265
3570	2024.140233
3571	2023.984839
3572	2023.867595
3573	2023.691487
3574	2023.483467
3575	2023.43776
3576	2023.392457
3577	2023.175752
3578	2022.979863
3579	2022.899421
3580	2022.716741
3581	2022.493707
3582	2022.423566
3583	2022.346183
3584	2022.289808
3585	2022.187603
3586	2022.082352
3587	2021.90448
3588	2021.787325
3589	2021.640748
3590	2021.614717
3591	2021.340325
3592	2021.215014
3593	2021.097239
3594	2020.973007
3595	2020.756453
3596	2020.632918
3597	2020.48812
3598	2020.232527
3599	2020.206574
3600	2020.134005
3601	2020.06583
3602	2019.81906
3603	2019.634617
3604	2019.564061
3605	2019.53823
3606	2019.42524
3607	2019.300116
3608	2019.165236
3609	2019.128307
3610	2018.951387
3611	2018.788578
3612	2018.626531
3613	2018.482282
3614	2018.390234
3615	2018.289141
3616	2018.17093
3617	2018.018007
3618	2017.829905
3619	2017.68688
3620	2017.661135
3621	2017.54749
3622	2017.495807
3623	2017.352875
3624	2017.327162
3625	2017.192443
3626	2017.166922
3627	2017.025421
3628	2016.86534
3629	2016.779554
3630	2016.754232
3631	2016.728853
3632	2016.579505
3633	2016.357802
3634	2016.2121
3635	2016.063889
3636	2015.810317
3637	2015.64531
3638	2015.456415
3639	2015.370504
3640	2015.296956
3641	2015.19473
3642	2015.089579
3643	2014.971188
3644	2014.945879
3645	2014.89069
3646	2014.809028
3647	2014.684491
3648	2014.605952
3649	2014.489538
3650	2014.331965
3651	2014.306803
3652	2014.248028
3653	2014.22313
3654	2014.158986
3655	2014.105075
3656	2014.050399
3657	2013.954076
3658	2013.809436
3659	2013.737441
3660	2013.570859
3661	2013.485298
3662	2013.401268
3663	2013.212073
3664	2013.187031
3665	2013.074972
3666	2012.883095
3667	2012.70539
3668	2012.650648
3669	2012.566509
3670	2012.335544
3671	2012.200143
3672	2012.009801
3673	2011.959852
3674	2011.893364
3675	2011.856081
3676	2011.61524
3677	2011.436709
3678	2011.36085
3679	2011.164114
3680	2010.987826
3681	2010.868236
3682	2010.699652
3683	2010.528922
3684	2010.441649
3685	2010.357366
3686	2010.168752
3687	2010.143742
3688	2010.003753
3689	2009.960123
3690	2009.876528
3691	2009.73536
3692	2009.618403
3693	2009.571645
3694	2009.546823
3695	2009.413735
3696	2009.247894
3697	2009.06319
3698	2008.960756
3699	2008.936002
3700	2008.819962
3701	2008.795263
3702	2008.674085
3703	2008.548991
3704	2008.4176
3705	2008.354983
3706	2008.25523
3707	2008.207451
3708	2008.182768
3709	2007.975171
3710	2007.764451
3711	2007.632148
3712	2007.546706
3713	2007.286749
3714	2007.040037
3715	2006.898053
3716	2006.775694
3717	2006.717456
3718	2006.547444
3719	2006.464723
3720	2006.323218
3721	2006.23565
3722	2006.038249
3723	2005.895422
3724	2005.688659
3725	2005.602161
3726	2005.519756
3727	2005.297366
3728	2005.136844
3729	2005.082849
3730	2005.058288
3731	2004.963221
3732	2004.924161
3733	2004.869964
3734	2004.741813
3735	2004.55171
3736	2004.527387
3737	2004.458472
3738	2004.434333
3739	2004.25873
3740	2004.073975
3741	2003.894356
3742	2003.721256
3743	2003.639664
3744	2003.577475
3745	2003.500522
3746	2003.476158
3747	2003.424341
3748	2003.257173
3749	2003.052519
3750	2002.886908
3751	2002.758835
3752	2002.694948
3753	2002.521255
3754	2002.497062
3755	2002.425819
3756	2002.267152
3757	2002.088465
3758	2001.966746
3759	2001.942583
3760	2001.836632
3761	2001.729529
3762	2001.643174
3763	2001.467268
3764	2001.299364
3765	2001.252156
3766	2001.128428
3767	2001.104354
3768	2000.940126
3769	2000.824322
3770	2000.712154
3771	2000.620888
3772	2000.448031
3773	2000.296494
3774	2000.194996
3775	2000.066442
3776	1999.985751
3777	1999.83689
3778	1999.653178
3779	1999.576277
3780	1999.369725
3781	1999.182209
3782	1999.057327
3783	1998.992954
3784	1998.968891
3785	1998.835162
3786	1998.789844
3787	1998.594726
3788	1998.471311
3789	1998.34245
3790	1998.276938
3791	1998.174925
3792	1998.072406
3793	1998.031764
3794	1998.007802
3795	1997.956667
3796	1997.859532
3797	1997.660501
3798	1997.486401
3799	1997.429108
3800	1997.252992
3801	1997.157181
3802	1996.99412
3803	1996.732906
3804	1996.642964
3805	1996.558774
3806	1996.410179
3807	1996.365411
3808	1996.225587
3809	1996.187583
3810	1996.081647
3811	1996.033207
3812	1995.829202
3813	1995.694288
3814	1995.570698
3815	1995.498496
3816	1995.474571
3817	1995.411971
3818	1995.321697
3819	1995.216212
3820	1995.086668
3821	1995.062853
3822	1994.985275
3823	1994.862861
3824	1994.797682
3825	1994.716752
3826	1994.580787
3827	1994.527326
3828	1994.31473
3829	1994.290979
3830	1994.26759
3831	1994.117677
3832	1994.094126
3833	1994.052778
3834	1993.892462
3835	1993.752674
3836	1993.695291
3837	1993.521962
3838	1993.476959
3839	1993.439454
3840	1993.309707
3841	1993.171525
3842	1993.127721
3843	1993.074452
3844	1993.019294
3845	1992.954257
3846	1992.818169
3847	1992.677015
3848	1992.533028
3849	1992.485177
3850	1992.446745
3851	1992.423269
3852	1992.31682
3853	1992.228364
3854	1992.168048
3855	1992.046903
3856	1991.975765
3857	1991.795818
3858	1991.663647
3859	1991.431991
3860	1991.33504
3861	1991.311619
3862	1991.217276
3863	1991.161812
3864	1991.046196
3865	1990.988393
3866	1990.897144
3867	1990.785849
3868	1990.635463
3869	1990.505696
3870	1990.482369
3871	1990.459134
3872	1990.321101
3873	1990.234722
3874	1990.093934
3875	1990.026281
3876	1989.891034
3877	1989.801229
3878	1989.778323
3879	1989.730045
3880	1989.531013
3881	1989.454989
3882	1989.389247
3883	1989.301557
3884	1989.256589
3885	1989.162907
3886	1989.076556
3887	1988.876895
3888	1988.854132
3889	1988.732026
3890	1988.523121
3891	1988.444593
3892	1988.287191
3893	1988.177576
3894	1988.082398
3895	1987.947655
3896	1987.752685
3897	1987.615431
3898	1987.444214
3899	1987.36879
3900	1987.345778
3901	1987.309029
3902	1987.286097
3903	1987.150073
3904	1987.016926
3905	1986.916631
3906	1986.802304
3907	1986.746549
3908	1986.562338
3909	1986.41839
3910	1986.37601
3911	1986.348491
3912	1986.26156
3913	1986.13697
3914	1986.11411
3915	1986.00555
3916	1985.921306
3917	1985.898537
3918	1985.738773
3919	1985.655819
3920	1985.386402
3921	1985.36367
3922	1985.194719
3923	1985.069393
3924	1984.941735
3925	1984.89361
3926	1984.802472
3927	1984.662418
3928	1984.601324
3929	1984.472264
3930	1984.317265
3931	1984.120379
3932	1983.992353
3933	1983.921624
3934	1983.841664
3935	1983.805671
3936	1983.679781
3937	1983.586242
3938	1983.563527
3939	1983.461236
3940	1983.367363
3941	1983.307221
3942	1983.258996
3943	1983.079779
3944	1982.992207
3945	1982.779607
3946	1982.650983
3947	1982.467529
3948	1982.367291
3949	1982.310432
3950	1982.209259
3951	1982.125808
3952	1982.065957
3953	1982.015258
3954	1981.938178
3955	1981.723896
3956	1981.66401
3957	1981.592992
3958	1981.522468
3959	1981.445057
3960	1981.422439
3961	1981.386644
3962	1981.281265
3963	1981.066545
3964	1981.005369
3965	1980.880924
3966	1980.858727
3967	1980.757762
3968	1980.682776
3969	1980.537656
3970	1980.515236
3971	1980.46707
3972	1980.356462
3973	1980.162781
3974	1980.140378
3975	1980.031314
3976	1979.922428
3977	1979.873844
3978	1979.73524
3979	1979.647971
3980	1979.531027
3981	1979.404827
3982	1979.346666
3983	1979.271562
3984	1979.235989
3985	1979.12174
3986	1979.026955
3987	1978.881398
3988	1978.729725
3989	1978.694505
3990	1978.551191
3991	1978.517002
3992	1978.474141
3993	1978.318099
3994	1978.204008
3995	1977.996177
3996	1977.947089
3997	1977.831165
3998	1977.808808
3999	1977.770138
4000	1977.690877
4001	1977.66861
4002	1977.628996
4003	1977.481718
4004	1977.427238
4005	1977.349249
4006	1977.327523
4007	1977.247658
4008	1977.106557
4009	1976.852446
4010	1976.713491
4011	1976.555297
4012	1976.449997
4013	1976.42787
4014	1976.382447
4015	1976.360431
4016	1976.253765
4017	1976.154728
4018	1976.085231
4019	1976.001843
4020	1975.922771
4021	1975.88832
4022	1975.866381
4023	1975.714824
4024	1975.656534
4025	1975.610913
4026	1975.487464
4027	1975.426315
4028	1975.321465
4029	1975.259803
4030	1975.151281
4031	1975.043228
4032	1974.959536
4033	1974.864022
4034	1974.773421
4035	1974.599705
4036	1974.493813
4037	1974.459712
4038	1974.369246
4039	1974.272385
4040	1974.167723
4041	1974.072388
4042	1974.050493
4043	1973.854896
4044	1973.656725
4045	1973.474216
4046	1973.452388
4047	1973.33051
4048	1973.282065
4049	1973.260305
4050	1973.210746
4051	1973.077681
4052	1972.8954
4053	1972.767863
4054	1972.622381
4055	1972.454968
4056	1972.433708
4057	1972.306317
4058	1972.084246
4059	1971.994599
4060	1971.854318
4061	1971.761892
4062	1971.738344
4063	1971.567411
4064	1971.369377
4065	1971.348088
4066	1971.219499
4067	1971.142053
4068	1971.118724
4069	1971.042721
4070	1970.896269
4071	1970.86198
4072	1970.838874
4073	1970.815913
4074	1970.793175
4075	1970.770657
4076	1970.68703
4077	1970.592764
4078	1970.473447
4079	1970.275081
4080	1970.252638
4081	1970.231806
4082	1970.209592
4083	1970.175887
4084	1970.153982
4085	1970.072056
4086	1970.050326
4087	1970.028707
4088	1969.973857
4089	1969.952434
4090	1969.877927
4091	1969.856635
4092	1969.83552
4093	1969.81452
4094	1969.737218
4095	1969.595819
4096	1969.574927
4097	1969.554209
4098	1969.533651
4099	1969.513212
4100	1969.492903
4101	1969.472738
4102	1969.45266
4103	1969.432764
4104	1969.3556
4105	1969.335783
4106	1969.215347
4107	1969.195666
4108	1969.133204
4109	1969.113616
4110	1969.094165
4111	1968.926917
4112	1968.907555
4113	1968.888352
4114	1968.804944
4115	1968.626327
4116	1968.607185
4117	1968.573767
4118	1968.404097
4119	1968.311296
4120	1968.256769
4121	1968.165548
4122	1968.010322
4123	1967.905836
4124	1967.848517
4125	1967.757073
4126	1967.631055
4127	1967.5978
4128	1967.443812
4129	1967.424794
4130	1967.326855
4131	1967.307935
4132	1967.262776
4133	1967.152883
4134	1967.093351
4135	1967.074595
4136	1966.978449
4137	1966.856633
4138	1966.777968
4139	1966.661644
4140	1966.541951
4141	1966.482797
4142	1966.367414
4143	1966.249231
4144	1966.20202
4145	1966.054087
4146	1965.875979
4147	1965.825977
4148	1965.72184
4149	1965.545931
4150	1965.472948
4151	1965.371376
4152	1965.30123
4153	1965.235539
4154	1965.216805
4155	1965.123258
4156	1964.971835
4157	1964.931791
4158	1964.880748
4159	1964.814848
4160	1964.679019
4161	1964.6456
4162	1964.461417
4163	1964.420641
4164	1964.2711
4165	1964.112636
4166	1964.06929
4167	1963.977388
4168	1963.824101
4169	1963.76912
4170	1963.662343
4171	1963.568709
4172	1963.497075
4173	1963.3785
4174	1963.285005
4175	1963.241001
4176	1963.003242
4177	1962.927003
4178	1962.758706
4179	1962.715501
4180	1962.626178
4181	1962.486489
4182	1962.43075
4183	1962.296538
4184	1962.159892
4185	1962.016452
4186	1961.996801
4187	1961.929291
4188	1961.754364
4189	1961.588053
4190	1961.464499
4191	1961.417045
4192	1961.381855
4193	1961.232296
4194	1961.067339
4195	1961.023654
4196	1960.879536
4197	1960.674444
4198	1960.522087
4199	1960.489097
4200	1960.446949
4201	1960.313346
4202	1960.234151
4203	1960.084326
4204	1960.065007
4205	1959.945559
4206	1959.720247
4207	1959.635247
4208	1959.562732
4209	1959.449563
4210	1959.364087
4211	1959.249144
4212	1959.210945
4213	1959.09449
4214	1959.049282
4215	1958.950771
4216	1958.863048
4217	1958.760136
4218	1958.7173
4219	1958.655098
4220	1958.603126
4221	1958.493527
4222	1958.399257
4223	1958.293417
4224	1958.171433
4225	1958.021011
4226	1957.907712
4227	1957.889269
4228	1957.841185
4229	1957.808511
4230	1957.747975
4231	1957.665928
4232	1957.577154
4233	1957.462925
4234	1957.36997
4235	1957.263504
4236	1957.173756
4237	1957.090794
4238	1956.964999
4239	1956.846195
4240	1956.690574
4241	1956.563561
4242	1956.519764
4243	1956.382621
4244	1956.297993
4245	1956.15935
4246	1956.060989
4247	1955.948444
4248	1955.877094
4249	1955.814184
4250	1955.777556
4251	1955.623908
4252	1955.460674
4253	1955.317977
4254	1955.153367
4255	1955.043004
4256	1954.914468
4257	1954.832667
4258	1954.770318
4259	1954.722634
4260	1954.649394
4261	1954.617077
4262	1954.55348
4263	1954.438102
4264	1954.308852
4265	1954.157591
4266	1954.045465
4267	1953.991311
4268	1953.921294
4269	1953.805438
4270	1953.691921
4271	1953.550258
4272	1953.486566
4273	1953.261067
4274	1953.133138
4275	1953.061419
4276	1952.989438
4277	1952.910501
4278	1952.821932
4279	1952.626731
4280	1952.499026
4281	1952.456817
4282	1952.391509
4283	1952.290706
4284	1952.247748
4285	1952.216456
4286	1952.173106
4287	1952.05635
4288	1951.973429
4289	1951.90613
4290	1951.847968
4291	1951.736852
4292	1951.620907
4293	1951.552547
4294	1951.355899
4295	1951.278304
4296	1951.195946
4297	1951.135612
4298	1951.088262
4299	1950.947911
4300	1950.84062
4301	1950.780656
4302	1950.724457
4303	1950.669634
4304	1950.564873
4305	1950.440507
4306	1950.359942
4307	1950.208461
4308	1950.177608
4309	1949.923376
4310	1949.90374
4311	1949.678793
4312	1949.492378
4313	1949.401707
4314	1949.257621
4315	1949.120671
4316	1949.021311
4317	1948.87565
4318	1948.716304
4319	1948.596196
4320	1948.566633
4321	1948.523284
4322	1948.342611
4323	1948.197938
4324	1948.166141
4325	1948.10615
4326	1948.038808
4327	1947.93414
4328	1947.835301
4329	1947.707351
4330	1947.523918
4331	1947.369849
4332	1947.226576
4333	1947.166512
4334	1947.09811
4335	1946.94937
4336	1946.889051
4337	1946.791582
4338	1946.651024
4339	1946.511115
4340	1946.464287
4341	1946.434068
4342	1946.35844
4343	1946.305846
4344	1946.188939
4345	1946.13107
4346	1945.89211
4347	1945.87254
4348	1945.826054
4349	1945.687583
4350	1945.612425
4351	1945.573487
4352	1945.501604
4353	1945.396518
4354	1945.365455
4355	1945.234555
4356	1945.187353
4357	1945.018783
4358	1944.988134
4359	1944.957938
4360	1944.828273
4361	1944.736277
4362	1944.579398
4363	1944.518736
4364	1944.453263
4365	1944.374848
4366	1944.341
4367	1944.31144
4368	1944.283099
4369	1944.222659
4370	1944.135041
4371	1943.991712
4372	1943.826388
4373	1943.718475
4374	1943.589515
4375	1943.521918
4376	1943.478174
4377	1943.348917
4378	1943.219126
4379	1943.135412
4380	1943.095849
4381	1942.988174
4382	1942.930206
4383	1942.89318
4384	1942.810691
4385	1942.771486
4386	1942.729318
4387	1942.554948
4388	1942.426579
4389	1942.297449
4390	1942.138626
4391	1942.119149
4392	1942.088689
4393	1941.996914
4394	1941.969557
4395	1941.763917
4396	1941.732961
4397	1941.554479
4398	1941.333503
4399	1941.186178
4400	1941.0268
4401	1940.944511
4402	1940.821927
4403	1940.802437
4404	1940.699222
4405	1940.645246
4406	1940.50774
4407	1940.44139
4408	1940.322277
4409	1940.197736
4410	1940.167199
4411	1940.032888
4412	1939.835407
4413	1939.675586
4414	1939.56774
4415	1939.488758
4416	1939.462172
4417	1939.442711
4418	1939.252981
4419	1939.146202
4420	1939.028408
4421	1938.986182
4422	1938.892007
4423	1938.788926
4424	1938.653673
4425	1938.48771
4426	1938.382486
4427	1938.299613
4428	1938.187819
4429	1938.120911
4430	1938.012506
4431	1937.993228
4432	1937.857042
4433	1937.812291
4434	1937.744548
4435	1937.683344
4436	1937.579686
4437	1937.462012
4438	1937.410569
4439	1937.39137
4440	1937.250272
4441	1937.152283
4442	1937.077679
4443	1936.964577
4444	1936.823081
4445	1936.615917
4446	1936.572186
4447	1936.48088
4448	1936.454227
4449	1936.368175
4450	1936.294201
4451	1936.275044
4452	1936.110843
4453	1935.922428
4454	1935.903377
4455	1935.838487
4456	1935.781607
4457	1935.762792
4458	1935.6995
4459	1935.575932
4460	1935.397262
4461	1935.355355
4462	1935.185115
4463	1935.155077
4464	1935.056663
4465	1934.993795
4466	1934.820717
4467	1934.774976
4468	1934.695178
4469	1934.676449
4470	1934.572938
4471	1934.498282
4472	1934.479659
4473	1934.397334
4474	1934.318048
4475	1934.225251
4476	1934.124502
4477	1933.985683
4478	1933.914317
4479	1933.817318
4480	1933.672722
4481	1933.600838
4482	1933.411002
4483	1933.307618
4484	1933.270205
4485	1933.232881
4486	1933.214065
4487	1933.158363
4488	1933.102917
4489	1933.028361
4490	1932.943252
4491	1932.879039
4492	1932.860291
4493	1932.72839
4494	1932.67584
4495	1932.518591
4496	1932.469419
4497	1932.450734
4498	1932.34118
4499	1932.281615
4500	1932.183655
4501	1932.073706
4502	1931.919957
4503	1931.837158
4504	1931.713688
4505	1931.579447
4506	1931.506898
4507	1931.383041
4508	1931.277988
4509	1931.181922
4510	1931.14768
4511	1931.02111
4512	1930.927531
4513	1930.82136
4514	1930.597033
4515	1930.534529
4516	1930.434352
4517	1930.415991
4518	1930.177994
4519	1930.120024
4520	1930.009214
4521	1929.906917
4522	1929.788819
4523	1929.726898
4524	1929.647162
4525	1929.530765
4526	1929.482147
4527	1929.389966
4528	1929.324047
4529	1929.18764
4530	1929.161523
4531	1929.039859
4532	1928.950449
4533	1928.850701
4534	1928.704023
4535	1928.650263
4536	1928.537679
4537	1928.392995
4538	1928.288468
4539	1928.223802
4540	1928.148248
4541	1928.129645
4542	1928.111105
4543	1928.092748
4544	1927.959613
4545	1927.83231
4546	1927.746639
4547	1927.669397
4548	1927.600909
4549	1927.463333
4550	1927.430372
4551	1927.368933
4552	1927.285132
4553	1927.158855
4554	1927.0391
4555	1926.899447
4556	1926.850417
4557	1926.745655
4558	1926.657148
4559	1926.538099
4560	1926.410169
4561	1926.279759
4562	1926.261381
4563	1926.190957
4564	1926.121387
4565	1926.052061
4566	1925.949188
4567	1925.813272
4568	1925.699886
4569	1925.566106
4570	1925.322007
4571	1925.218541
4572	1925.084856
4573	1924.998984
4574	1924.86077
4575	1924.671092
4576	1924.652739
4577	1924.615991
4578	1924.56908
4579	1924.419675
4580	1924.347457
4581	1924.264686
4582	1924.150345
4583	1924.132018
4584	1924.053591
4585	1923.995489
4586	1923.85708
4587	1923.762817
4588	1923.720248
4589	1923.634576
4590	1923.607607
4591	1923.555902
4592	1923.513285
4593	1923.362185
4594	1923.315147
4595	1923.201642
4596	1923.132926
4597	1923.021803
4598	1922.924961
4599	1922.90673
4600	1922.81789
4601	1922.790681
4602	1922.772789
4603	1922.667134
4604	1922.540729
4605	1922.450333
4606	1922.432193
4607	1922.373306
4608	1922.296698
4609	1922.150005
4610	1922.108537
4611	1922.004778
4612	1921.969976
4613	1921.934923
4614	1921.825859
4615	1921.747776
4616	1921.688057
4617	1921.631288
4618	1921.613506
4619	1921.532807
4620	1921.398396
4621	1921.298229
4622	1921.173389
4623	1921.073883
4624	1921.002352
4625	1920.865896
4626	1920.847887
4627	1920.753051
4628	1920.670887
4629	1920.533861
4630	1920.428647
4631	1920.380178
4632	1920.330172
4633	1920.252028
4634	1920.217402
4635	1920.190934
4636	1920.070006
4637	1919.97986
4638	1919.93647
4639	1919.901752
4640	1919.818446
4641	1919.772213
4642	1919.745412
4643	1919.727464
4644	1919.61604
4645	1919.555214
4646	1919.476304
4647	1919.293582
4648	1919.241778
4649	1919.120636
4650	1919.06239
4651	1918.989868
4652	1918.79869
4653	1918.741256
4654	1918.668374
4655	1918.650412
4656	1918.606389
4657	1918.587288
4658	1918.458635
4659	1918.38138
4660	1918.263497
4661	1918.080314
4662	1917.964924
4663	1917.865951
4664	1917.823194
4665	1917.769658
4666	1917.632007
4667	1917.614158
4668	1917.59598
4669	1917.517574
4670	1917.420304
4671	1917.31473
4672	1917.213324
4673	1917.064729
4674	1917.00762
4675	1916.923393
4676	1916.761738
4677	1916.735236
4678	1916.674244
4679	1916.643963
4680	1916.531976
4681	1916.405782
4682	1916.281196
4683	1916.201503
4684	1916.075571
4685	1915.920038
4686	1915.803297
4687	1915.785571
4688	1915.698655
4689	1915.680633
4690	1915.638211
4691	1915.592451
4692	1915.432978
4693	1915.288714
4694	1915.166319
4695	1915.148627
4696	1915.057757
4697	1914.917442
4698	1914.881095
4699	1914.746939
4700	1914.703834
4701	1914.601333
4702	1914.504436
4703	1914.422243
4704	1914.275918
4705	1914.258284
4706	1914.205709
4707	1914.092679
4708	1914.01489
4709	1913.950678
4710	1913.852895
4711	1913.794931
4712	1913.642404
4713	1913.529157
4714	1913.432648
4715	1913.29182
4716	1913.191713
4717	1913.155321
4718	1912.973062
4719	1912.8333
4720	1912.793774
4721	1912.747192
4722	1912.65957
4723	1912.579264
4724	1912.517216
4725	1912.499963
4726	1912.460668
4727	1912.331829
4728	1912.259193
4729	1912.105171
4730	1912.012258
4731	1911.973164
4732	1911.937104
4733	1911.912573
4734	1911.840473
4735	1911.821779
4736	1911.741278
4737	1911.722316
4738	1911.655531
4739	1911.5753
4740	1911.46102
4741	1911.407604
4742	1911.353632
4743	1911.30739
4744	1911.224292
4745	1911.019951
4746	1910.958334
4747	1910.913934
4748	1910.847626
4749	1910.830176
4750	1910.669328
4751	1910.535618
4752	1910.484285
4753	1910.46688
4754	1910.448136
4755	1910.39205
4756	1910.277339
4757	1910.25918
4758	1910.240713
4759	1910.203619
4760	1910.11033
4761	1910.032672
4762	1910.014407
4763	1909.954628
4764	1909.864774
4765	1909.847041
4766	1909.723771
4767	1909.70568
4768	1909.687676
4769	1909.669797
4770	1909.652111
4771	1909.510435
4772	1909.4934
